"id","job_id","details","job_type","start_time","end_time","total_runtime","info","transformations"
1835,"3b77c22a-2165-4ba0-aab6-0d6801a72120","Modern bill theory but.","AWS Sagemaker","2023-12-13 16:16:25.486304","2023-04-21 20:00:24.267411","0:00:00","""Lay among difference and benefit despite.""","[{""Info"": {""huge"": ""rich"", ""reveal"": ""outside"", ""mission"": ""meet""}, ""Name"": ""ability"", ""Details"": ""Example away her."", ""End Time"": ""2023-03-28 02:39:20.280273"", ""SQL Query"": ""SELECT * FROM start"", ""Start Time"": ""2023-11-25 15:30:42.884081"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""discussion"": ""out""}, ""Name"": ""bit"", ""Details"": ""Up land easy teach some hair."", ""End Time"": ""2023-04-02 14:06:10.121172"", ""SQL Query"": ""SELECT * FROM simply"", ""Start Time"": ""2023-04-12 04:13:06.876134"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""dog"": ""nation"", ""kid"": ""husband"", ""goal"": ""may"", ""through"": ""imagine"", ""consider"": ""as""}, ""Name"": ""official"", ""Details"": ""Culture few fine mouth statement."", ""End Time"": ""2023-10-17 21:08:40.300168"", ""SQL Query"": ""SELECT * FROM us"", ""Start Time"": ""2023-04-03 05:20:55.294545"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""end"": ""race"", ""mind"": ""go"", ""learn"": ""few"", ""camera"": ""despite"", ""chance"": ""lay""}, ""Name"": ""avoid"", ""Details"": ""Future debate itself whether."", ""End Time"": ""2023-03-15 03:08:06.816341"", ""SQL Query"": ""SELECT * FROM institution"", ""Start Time"": ""2023-10-24 10:36:58.762680"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""somebody"": ""help""}, ""Name"": ""new"", ""Details"": ""Adult study marriage everyone."", ""End Time"": ""2023-07-07 03:59:37.888748"", ""SQL Query"": ""SELECT * FROM purpose"", ""Start Time"": ""2023-04-22 04:30:56.954784"", ""Total Runtime"": ""0:00:00""}]"
1836,"647b51fa-d6cf-4ffc-9747-9515622ad320","Total large city none least one role international.","AWS Sagemaker","2023-02-20 15:39:28.764159","2023-07-31 08:37:33.276045","0:00:00","""Case girl place maintain shake receive out beyond.""","[{""Info"": {""down"": ""sea"", ""turn"": ""debate""}, ""Name"": ""paper"", ""Details"": ""Now eight agent often hour heavy production."", ""End Time"": ""2023-08-12 21:10:12.689671"", ""SQL Query"": ""SELECT * FROM life"", ""Start Time"": ""2023-12-11 12:48:34.909932"", ""Total Runtime"": ""0:00:00""}]"
1837,"30d6fb4f-f4f6-4531-adf0-be8701373863","Response financial program pay hot.","AWS Sagemaker","2023-03-06 22:26:14.247902","2023-07-08 22:50:38.869009","0:00:00","""Particularly PM your soldier.""","[{""Info"": {""end"": ""network"", ""sort"": ""even"", ""government"": ""today""}, ""Name"": ""this"", ""Details"": ""Heavy rest something central news close."", ""End Time"": ""2023-07-20 03:27:00.185890"", ""SQL Query"": ""SELECT * FROM away"", ""Start Time"": ""2023-06-22 08:24:46.759001"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""you"": ""bar"", ""then"": ""center"", ""after"": ""around""}, ""Name"": ""institution"", ""Details"": ""Movie peace fight court."", ""End Time"": ""2023-09-10 20:24:03.735867"", ""SQL Query"": ""SELECT * FROM often"", ""Start Time"": ""2023-02-04 12:35:50.457502"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""loss"": ""say"", ""source"": ""authority""}, ""Name"": ""pay"", ""Details"": ""Bag fish those."", ""End Time"": ""2023-05-21 04:55:11.344051"", ""SQL Query"": ""SELECT * FROM pressure"", ""Start Time"": ""2023-05-31 19:22:37.022895"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""member"": ""blue"", ""production"": ""carry""}, ""Name"": ""final"", ""Details"": ""Traditional agreement tonight college painting bill."", ""End Time"": ""2023-11-11 20:10:55.409010"", ""SQL Query"": ""SELECT * FROM option"", ""Start Time"": ""2023-06-04 06:42:22.121618"", ""Total Runtime"": ""0:00:00""}]"
1838,"dda53320-660a-44a5-b7fb-c6671ceb8e56","Quickly statement travel hold model just.","Other","2023-09-13 17:19:32.150741","2023-09-26 21:02:46.745359","0:00:00","""Eat decade where tree hear out.""","[{""Info"": {""party"": ""challenge"", ""course"": ""main"", ""material"": ""door""}, ""Name"": ""matter"", ""Details"": ""Raise image key coach better garden own hear."", ""End Time"": ""2023-08-05 21:17:31.411925"", ""SQL Query"": ""SELECT * FROM star"", ""Start Time"": ""2023-10-13 11:56:09.193132"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""his"": ""industry"", ""what"": ""color"", ""those"": ""assume"", ""total"": ""do"", ""degree"": ""executive""}, ""Name"": ""move"", ""Details"": ""All about natural million environment."", ""End Time"": ""2023-10-02 22:41:25.861799"", ""SQL Query"": ""SELECT * FROM ahead"", ""Start Time"": ""2023-01-30 05:38:48.214386"", ""Total Runtime"": ""0:00:00""}]"
1839,"d8d3f9da-09c4-4054-a726-87626d059bb5","Majority reach sort city too turn.","Glue","2023-05-03 01:03:03.535963","2023-01-09 21:50:40.598194","0:00:00","""Skin fast practice stage join first address.""","[{""Info"": {""establish"": ""weight""}, ""Name"": ""worker"", ""Details"": ""Majority interest process commercial use threat glass."", ""End Time"": ""2023-09-09 11:56:52.633376"", ""SQL Query"": ""SELECT * FROM material"", ""Start Time"": ""2023-09-25 22:07:45.149036"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""according"": ""nice""}, ""Name"": ""south"", ""Details"": ""Certain others speech power evidence character of."", ""End Time"": ""2023-05-27 04:54:47.045906"", ""SQL Query"": ""SELECT * FROM which"", ""Start Time"": ""2023-04-22 19:51:20.036760"", ""Total Runtime"": ""0:00:00""}]"
1840,"5678e595-47a4-4cce-bc5e-a02fb4c82e2e","Major professor activity rich rate.","AWS Sagemaker","2023-01-05 14:43:44.825546","2023-12-01 03:45:03.500348","0:00:00","""Source different interesting develop huge firm adult.""","[{""Info"": {""threat"": ""store"", ""culture"": ""work"", ""training"": ""window""}, ""Name"": ""hour"", ""Details"": ""Could city once southern establish."", ""End Time"": ""2023-09-20 10:41:38.390203"", ""SQL Query"": ""SELECT * FROM energy"", ""Start Time"": ""2023-11-03 11:17:59.763428"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""let"": ""adult""}, ""Name"": ""usually"", ""Details"": ""Send our eye face should response."", ""End Time"": ""2023-08-30 23:10:49.196790"", ""SQL Query"": ""SELECT * FROM without"", ""Start Time"": ""2023-11-06 22:09:04.714411"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""add"": ""phone"", ""maybe"": ""exactly"", ""staff"": ""ten"", ""toward"": ""doctor""}, ""Name"": ""politics"", ""Details"": ""Spring brother large long maybe accept."", ""End Time"": ""2023-10-10 06:04:14.678496"", ""SQL Query"": ""SELECT * FROM factor"", ""Start Time"": ""2023-09-09 01:47:59.905634"", ""Total Runtime"": ""0:00:00""}]"
1841,"0c17bb1f-77c8-435a-91c8-345e79374e92","Control citizen understand player.","Glue","2023-11-20 23:04:02.054134","2023-04-07 05:05:13.100005","0:00:00","""Once than glass which environment discussion.""","[{""Info"": {""after"": ""food"", ""factor"": ""particular"", ""remember"": ""plant""}, ""Name"": ""lawyer"", ""Details"": ""Century along increase could speak."", ""End Time"": ""2023-09-10 17:29:13.386202"", ""SQL Query"": ""SELECT * FROM lose"", ""Start Time"": ""2023-05-05 23:53:05.835028"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""way"": ""build"", ""more"": ""at"", ""friend"": ""better"", ""middle"": ""produce""}, ""Name"": ""executive"", ""Details"": ""Throughout fund fly compare ready."", ""End Time"": ""2023-10-20 10:00:01.956668"", ""SQL Query"": ""SELECT * FROM particular"", ""Start Time"": ""2023-10-26 01:23:01.465613"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""president"": ""during"", ""development"": ""spring""}, ""Name"": ""through"", ""Details"": ""Environmental until discover family."", ""End Time"": ""2023-01-23 06:15:37.521077"", ""SQL Query"": ""SELECT * FROM strategy"", ""Start Time"": ""2023-06-09 01:23:31.996721"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""media"": ""ever"", ""place"": ""always""}, ""Name"": ""three"", ""Details"": ""Tough perform score past field agreement site."", ""End Time"": ""2023-05-20 04:11:49.747148"", ""SQL Query"": ""SELECT * FROM benefit"", ""Start Time"": ""2023-10-19 23:17:43.239041"", ""Total Runtime"": ""0:00:00""}]"
1842,"814e9b1c-bd6b-4b90-a100-a788f5554955","Experience really even Democrat.","Glue","2023-08-24 12:55:33.086549","2023-02-13 18:10:31.248561","0:00:00","""Teacher pressure less.""","[{""Info"": {""bed"": ""laugh"", ""hot"": ""more"", ""down"": ""provide"", ""walk"": ""for"", ""animal"": ""human""}, ""Name"": ""close"", ""Details"": ""Stage mission good ask security tonight."", ""End Time"": ""2023-09-24 08:07:17.978238"", ""SQL Query"": ""SELECT * FROM white"", ""Start Time"": ""2023-03-31 05:33:11.809657"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""fish"": ""mouth""}, ""Name"": ""show"", ""Details"": ""Discussion fall loss surface trade seat federal painting."", ""End Time"": ""2023-11-30 08:21:00.672762"", ""SQL Query"": ""SELECT * FROM like"", ""Start Time"": ""2023-04-15 01:56:32.510892"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""car"": ""turn""}, ""Name"": ""technology"", ""Details"": ""Hot imagine pattern model."", ""End Time"": ""2023-06-27 08:27:08.435820"", ""SQL Query"": ""SELECT * FROM indeed"", ""Start Time"": ""2023-10-21 16:29:53.813274"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""rock"": ""radio"", ""store"": ""decade"", ""growth"": ""event""}, ""Name"": ""a"", ""Details"": ""Trade school seem professional outside news return."", ""End Time"": ""2023-09-20 11:24:16.787641"", ""SQL Query"": ""SELECT * FROM sometimes"", ""Start Time"": ""2023-04-08 03:48:21.928425"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""exist"": ""tend"", ""north"": ""tonight""}, ""Name"": ""hear"", ""Details"": ""Education however drive best."", ""End Time"": ""2023-04-27 21:49:55.537709"", ""SQL Query"": ""SELECT * FROM notice"", ""Start Time"": ""2023-01-08 17:42:34.824495"", ""Total Runtime"": ""0:00:00""}]"
1843,"10bc7511-fb3b-4165-ae55-4bdd417f9861","Back since power hard future fly contain produce.","Other","2023-06-18 14:03:13.300954","2023-11-04 15:39:13.016727","0:00:00","""Against white expert lead direction man sell.""","[{""Info"": {""top"": ""foreign"", ""high"": ""wish"", ""around"": ""industry"", ""budget"": ""produce""}, ""Name"": ""different"", ""Details"": ""Safe author dog home action study three."", ""End Time"": ""2023-07-25 00:15:28.423488"", ""SQL Query"": ""SELECT * FROM adult"", ""Start Time"": ""2023-03-11 07:22:37.720267"", ""Total Runtime"": ""0:00:00""}]"
1844,"294a9b1a-4b1b-4301-956a-ffdfeeb8c1cb","Food film listen lay seek.","AWS Sagemaker","2023-11-11 00:24:01.047756","2023-07-20 23:22:42.767837","0:00:00","""Long player camera style eight down.""","[{""Info"": {""ago"": ""hot"", ""occur"": ""pressure"", ""phone"": ""truth"", ""outside"": ""result""}, ""Name"": ""company"", ""Details"": ""Turn power special team above current matter."", ""End Time"": ""2023-08-21 21:27:58.747532"", ""SQL Query"": ""SELECT * FROM weight"", ""Start Time"": ""2023-05-20 13:42:18.192791"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""bar"": ""young"", ""just"": ""itself""}, ""Name"": ""boy"", ""Details"": ""Deal cultural drive often dream we."", ""End Time"": ""2023-01-10 23:16:29.921314"", ""SQL Query"": ""SELECT * FROM large"", ""Start Time"": ""2023-07-12 05:50:04.124288"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""argue"": ""evening"", ""sound"": ""that"", ""central"": ""Republican""}, ""Name"": ""them"", ""Details"": ""Current fish consider usually."", ""End Time"": ""2023-03-17 22:50:40.998366"", ""SQL Query"": ""SELECT * FROM society"", ""Start Time"": ""2023-05-27 21:20:35.047467"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""probably"": ""market""}, ""Name"": ""must"", ""Details"": ""Commercial team quality future program."", ""End Time"": ""2023-10-27 17:39:50.581970"", ""SQL Query"": ""SELECT * FROM suddenly"", ""Start Time"": ""2023-10-04 11:34:07.370638"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""myself"": ""impact""}, ""Name"": ""rule"", ""Details"": ""Read bar lot Republican add population."", ""End Time"": ""2023-01-02 22:49:18.890196"", ""SQL Query"": ""SELECT * FROM treat"", ""Start Time"": ""2023-08-14 00:37:08.655715"", ""Total Runtime"": ""0:00:00""}]"
1845,"0537e239-0ca7-433e-994d-128c91ded04b","Seem best debate position.","Glue","2023-09-19 09:47:33.794955","2023-12-22 01:08:40.183850","0:00:00","""But wife deal.""","[{""Info"": {""quality"": ""blue""}, ""Name"": ""movement"", ""Details"": ""Out protect choice bad work."", ""End Time"": ""2023-12-12 13:13:12.832252"", ""SQL Query"": ""SELECT * FROM seat"", ""Start Time"": ""2023-09-16 02:50:53.768917"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""age"": ""indicate"", ""garden"": ""kind"", ""remain"": ""oil""}, ""Name"": ""about"", ""Details"": ""Claim traditional reality shoulder support play quality improve."", ""End Time"": ""2023-07-18 15:47:30.163217"", ""SQL Query"": ""SELECT * FROM wrong"", ""Start Time"": ""2023-05-25 17:59:03.675483"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""day"": ""smile"", ""run"": ""factor"", ""live"": ""race"", ""world"": ""style"", ""herself"": ""finally""}, ""Name"": ""American"", ""Details"": ""Threat get enough ok receive garden idea."", ""End Time"": ""2023-06-18 00:18:54.957774"", ""SQL Query"": ""SELECT * FROM dark"", ""Start Time"": ""2023-05-22 16:37:52.896940"", ""Total Runtime"": ""0:00:00""}]"
1846,"aacf3f51-3136-474e-8ce7-db273d3267fd","Relationship daughter inside its use floor parent.","AWS Sagemaker","2023-12-13 08:44:52.890925","2023-11-15 09:50:00.611627","0:00:00","""Arrive hope issue bit.""","[{""Info"": {""about"": ""style"", ""region"": ""small"", ""traditional"": ""billion""}, ""Name"": ""something"", ""Details"": ""Or continue difference movement."", ""End Time"": ""2023-07-07 00:05:13.244260"", ""SQL Query"": ""SELECT * FROM size"", ""Start Time"": ""2023-01-13 09:57:25.143826"", ""Total Runtime"": ""0:00:00""}]"
1855,"7296db82-d0a5-47d1-becd-b00bb4fd44fd","Person point very central.","Glue","2023-03-17 02:39:36.697097","2023-02-18 14:40:19.591956","0:00:00","""Should lead carry ever describe difficult ability.""","[{""Info"": {""all"": ""less"", ""suddenly"": ""standard""}, ""Name"": ""although"", ""Details"": ""Who box sometimes sure management director."", ""End Time"": ""2023-03-13 13:07:01.982228"", ""SQL Query"": ""SELECT * FROM coach"", ""Start Time"": ""2023-10-01 04:02:42.511037"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""civil"": ""protect"", ""receive"": ""wide""}, ""Name"": ""conference"", ""Details"": ""Important less war partner clear parent organization."", ""End Time"": ""2023-08-13 17:21:15.551550"", ""SQL Query"": ""SELECT * FROM hospital"", ""Start Time"": ""2023-08-03 06:13:17.962673"", ""Total Runtime"": ""0:00:00""}]"
1847,"dfb96138-d7e0-47ef-bfdc-d3df755a0147","Away voice join detail gun.","Other","2023-07-17 22:57:12.687365","2023-06-26 09:55:35.560867","0:00:00","""Treatment seat standard environment fly future.""","[{""Info"": {""test"": ""during"", ""offer"": ""number""}, ""Name"": ""fear"", ""Details"": ""Attention around run."", ""End Time"": ""2023-07-13 15:57:02.059140"", ""SQL Query"": ""SELECT * FROM poor"", ""Start Time"": ""2023-11-05 20:23:34.918031"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""great"": ""her"", ""thing"": ""light"", ""determine"": ""news""}, ""Name"": ""weight"", ""Details"": ""Term even sing administration risk either Mrs recently."", ""End Time"": ""2023-08-10 05:09:21.888032"", ""SQL Query"": ""SELECT * FROM garden"", ""Start Time"": ""2023-05-19 19:14:28.233909"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""my"": ""product""}, ""Name"": ""feeling"", ""Details"": ""Decade especially old."", ""End Time"": ""2023-12-17 15:32:32.319156"", ""SQL Query"": ""SELECT * FROM voice"", ""Start Time"": ""2023-03-09 02:13:57.974082"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""task"": ""think"", ""arrive"": ""theory"", ""artist"": ""second""}, ""Name"": ""until"", ""Details"": ""Carry hundred treatment huge represent career human."", ""End Time"": ""2023-02-18 08:50:26.754083"", ""SQL Query"": ""SELECT * FROM home"", ""Start Time"": ""2023-06-12 05:35:37.824710"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""detail"": ""technology"", ""despite"": ""knowledge""}, ""Name"": ""chance"", ""Details"": ""Reach individual else population society west."", ""End Time"": ""2023-12-27 00:47:40.166270"", ""SQL Query"": ""SELECT * FROM smile"", ""Start Time"": ""2023-02-23 03:53:29.500453"", ""Total Runtime"": ""0:00:00""}]"
1848,"4ff0bb51-2edf-487e-8a99-19458cdb889a","Age ever career.","AWS Sagemaker","2023-02-01 01:47:15.061666","2023-09-23 06:11:35.257162","0:00:00","""Once guy crime soldier take effort.""","[{""Info"": {""certainly"": ""another"", ""institution"": ""opportunity"", ""responsibility"": ""fly""}, ""Name"": ""seem"", ""Details"": ""Perform current next."", ""End Time"": ""2023-04-02 03:07:03.254472"", ""SQL Query"": ""SELECT * FROM general"", ""Start Time"": ""2023-08-25 20:41:48.640899"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""son"": ""fear"", ""above"": ""war""}, ""Name"": ""across"", ""Details"": ""Station figure may."", ""End Time"": ""2023-07-31 09:58:19.140497"", ""SQL Query"": ""SELECT * FROM near"", ""Start Time"": ""2023-05-05 11:08:41.087887"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""baby"": ""sound""}, ""Name"": ""word"", ""Details"": ""Art commercial natural deal family language assume."", ""End Time"": ""2023-10-21 02:28:38.894363"", ""SQL Query"": ""SELECT * FROM lawyer"", ""Start Time"": ""2023-02-25 04:12:00.050114"", ""Total Runtime"": ""0:00:00""}]"
1849,"3001b762-3243-439b-b148-2bd39753ea18","Answer page ground laugh.","Glue","2023-11-21 14:56:01.482003","2023-08-22 10:57:03.044195","0:00:00","""People voice material them.""","[{""Info"": {""lay"": ""house"", ""unit"": ""ago"", ""center"": ""be"", ""nothing"": ""marriage""}, ""Name"": ""teach"", ""Details"": ""Hope enough up seven eye."", ""End Time"": ""2023-06-25 04:19:29.012494"", ""SQL Query"": ""SELECT * FROM let"", ""Start Time"": ""2023-11-17 08:44:28.501675"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""less"": ""local"", ""media"": ""provide"", ""value"": ""yes"", ""appear"": ""few""}, ""Name"": ""dark"", ""Details"": ""Series media research they positive."", ""End Time"": ""2023-04-20 04:25:13.612525"", ""SQL Query"": ""SELECT * FROM seat"", ""Start Time"": ""2023-10-04 17:22:09.253305"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""whom"": ""myself""}, ""Name"": ""tonight"", ""Details"": ""Third draw different training."", ""End Time"": ""2023-07-10 07:07:43.043281"", ""SQL Query"": ""SELECT * FROM foreign"", ""Start Time"": ""2023-04-20 06:29:27.221444"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""hard"": ""machine"", ""produce"": ""owner""}, ""Name"": ""fill"", ""Details"": ""No local home."", ""End Time"": ""2023-08-13 13:21:06.080006"", ""SQL Query"": ""SELECT * FROM American"", ""Start Time"": ""2023-09-04 17:00:23.316601"", ""Total Runtime"": ""0:00:00""}]"
